group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_10_authorities_3_attributes,,,,,228174019.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,223208171.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222619713.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222971264.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222635614.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222861416.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,227393843.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,229257955.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,232122571.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222243681.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,228394405.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,226856232.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221895120.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,224350893.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,229379778.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,228545389.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221502128.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222316132.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221914273.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,225765949.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,225105938.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,234236522.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222378124.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,224105453.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,225351711.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,233467684.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221932518.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,223297775.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,221684869.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,225178134.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222425100.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,222635547.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,226053175.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,229578913.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,246247847.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,231243011.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,223216840.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,224787581.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,234579012.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,245217111.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,251471413.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,235498932.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,236403637.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,231882346.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,229175659.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,240044294.0,ns,1
produce_blinded_signatures_10_authorities_3_attributes,,,,,233321291.0,ns,1
