group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_10_authorities_3_attributes,,,,,130844903.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,133472651.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,130038635.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,135821717.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,144057645.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,134523403.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,131232191.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,137772119.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,133103763.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,134069919.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,134918102.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,131848314.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,133507212.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,129931356.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,133227359.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,137364157.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,133051559.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,129998836.0,ns,1
unblind_prove_and_verify_10_authorities_3_attributes,,,,,132978463.0,ns,1
