group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128197153.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,131584586.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127425702.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127813284.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130424740.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,141273967.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129265915.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127254495.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133614633.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,135103773.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130257015.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,144871693.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132124566.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133551211.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129766076.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128034897.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128740749.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,131532690.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,133107950.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,131003119.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,134214409.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129151820.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128102474.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128234793.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127811372.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127077534.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127080410.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,136164971.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130419675.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,126042688.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127472925.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128047847.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127378194.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128094160.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129907745.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,151108345.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,149608177.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132308307.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129363780.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128054336.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129185682.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130526355.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,140588953.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,135110986.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128855707.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128600327.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132362400.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,130110443.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127774599.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127545076.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,131937449.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128543123.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,145010395.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128775067.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,125965575.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127277843.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,128109543.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,131572247.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,132058452.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,125520553.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,135174651.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,129105556.0,ns,1
unblind_prove_and_verify_10_authorities_1_attributes,,,,,127446749.0,ns,1
