group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1128562187.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1171433161.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1077151596.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1109173354.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1094290109.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1056977641.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1099266131.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1094438383.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1125441474.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1042614817.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1103215135.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1083568282.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1072077796.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1119451671.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1111864048.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1086163855.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1099133719.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1136472147.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1144651613.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1133153103.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1131811156.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1035439351.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1043374572.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1114620159.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1103617473.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1075539059.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1122237332.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1121719416.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1031023712.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1058761421.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1077096605.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1066904272.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1069331247.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1200138255.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1160290063.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1190693184.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1240384405.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1241815393.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1158762287.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1140210335.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1173969299.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1112614790.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1079973112.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1188536050.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1179753939.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1173702980.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1178582453.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1182345170.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1169037302.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1169841845.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1168771908.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1171995486.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1172955429.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1162186253.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1183855213.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1178638942.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1175088999.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1150400766.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1118360027.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1137542255.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1138487089.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1163891990.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1131555773.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1148771489.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1115476355.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1117610733.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1075515184.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1137925563.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1076264486.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1137522595.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1136909698.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1124875783.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1164594786.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1116380231.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1059257010.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1172202874.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1129662657.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1177482505.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1165188632.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1193847956.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1157558805.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1176215147.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1172796983.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1151193299.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1145422799.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1150867843.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1184050856.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1147682406.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1152587264.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1153179586.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1167885841.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1189732141.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1160451533.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1175585498.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1169550661.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1193694449.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1182156800.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1167634575.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1145414259.0,ns,1
unblind_prove_and_verify_100_authorities_1_attributes,,,,,1179766496.0,ns,1
