group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_100_authorities,,,,,2833020433.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2870003682.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2781412842.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2687045778.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2713681623.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2875899660.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2882221183.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2891127454.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2681402669.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2616843769.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2623416501.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2568928125.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2579929515.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2570563846.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2596746624.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2549238516.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2582922811.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2578018990.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2537423530.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2556906306.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2578633265.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2553065936.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2568471315.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2546509716.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2588180856.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2592310916.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2640435159.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2560842172.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2546792708.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2611585548.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2540774436.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2564300812.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2594597320.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2556052403.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2553175043.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2569535365.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2584555622.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2540625986.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2554035174.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2599268076.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2635886658.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2596319622.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2568133567.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2591785684.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2587266145.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2559810313.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2579215149.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2596300804.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2593248985.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2590105126.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2575238160.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2576834960.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2558808227.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2574860773.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2587052191.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2556021240.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2554491957.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2570674262.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2562535515.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2570037882.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2543415232.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2552905596.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2574495792.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2583460758.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2565257678.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2539144389.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2564401832.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2564240761.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2585491664.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2577911231.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2567074459.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2618287201.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2557846491.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2565379207.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2556310154.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2588937058.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2562427122.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2554679532.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2564172728.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2579851015.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2591418213.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2576011190.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2567673731.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2581149414.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2541079212.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2574820956.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2593234118.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2573983117.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2579374808.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2538235128.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2560004613.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2561003775.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2548749925.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2567038556.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2585346775.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2601336753.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2581299880.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2574976537.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2566978100.0,ns,1
produce_blinded_signatures_100_authorities,,,,,2561656742.0,ns,1
