group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_10_authorities_10_attributes,,,,,149241016.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,148623748.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,144169104.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,138581931.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,131709511.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,139940499.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,146957868.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,141095018.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,143495035.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,141717548.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,140095391.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,143847685.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,133370071.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,136946007.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,145540915.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,140939371.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,144789119.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130421212.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,132582801.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,138246541.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,135267455.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,138010437.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,140172119.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,145701249.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,139488314.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,140318130.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,149491113.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,146535056.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,145761196.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,136634467.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,142689965.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,153745829.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,148239060.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,139570838.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,145978667.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,147117874.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,147457586.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,146790324.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,155949068.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,150382316.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,146855620.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,148069885.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,150257049.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,154119699.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,152515150.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,150885462.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,152141782.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,150806615.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,149412971.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,147283850.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,143105087.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,133351223.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,132386891.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,151543098.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,149956558.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,134727747.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130140840.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,137833905.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,151543366.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,136821138.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,129969927.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130166024.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,127104596.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,136475793.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,141633778.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,134961086.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,132197109.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,128047698.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,128570362.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,126775483.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,128798640.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,131003120.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,134450946.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,131335970.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,127757425.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,129601484.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,151042011.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,151302545.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,148131731.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,144431519.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130325941.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,147946671.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,140346772.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,135921767.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,131694709.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,128420197.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,133177893.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130014054.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,127263826.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,127992576.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,126527182.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,128973844.0,ns,1
unblind_prove_and_verify_10_authorities_10_attributes,,,,,130414033.0,ns,1
