group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_10_authorities,,,,,258776492.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264593655.0,ns,1
produce_blinded_signatures_10_authorities,,,,,247766580.0,ns,1
produce_blinded_signatures_10_authorities,,,,,257873912.0,ns,1
produce_blinded_signatures_10_authorities,,,,,262248123.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264173419.0,ns,1
produce_blinded_signatures_10_authorities,,,,,259904519.0,ns,1
produce_blinded_signatures_10_authorities,,,,,256059499.0,ns,1
produce_blinded_signatures_10_authorities,,,,,265909690.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263652983.0,ns,1
produce_blinded_signatures_10_authorities,,,,,260136074.0,ns,1
produce_blinded_signatures_10_authorities,,,,,275984832.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263983148.0,ns,1
produce_blinded_signatures_10_authorities,,,,,265128913.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263186423.0,ns,1
produce_blinded_signatures_10_authorities,,,,,271235602.0,ns,1
produce_blinded_signatures_10_authorities,,,,,268443825.0,ns,1
produce_blinded_signatures_10_authorities,,,,,254985744.0,ns,1
produce_blinded_signatures_10_authorities,,,,,262359181.0,ns,1
produce_blinded_signatures_10_authorities,,,,,249237288.0,ns,1
produce_blinded_signatures_10_authorities,,,,,237028195.0,ns,1
produce_blinded_signatures_10_authorities,,,,,236597464.0,ns,1
produce_blinded_signatures_10_authorities,,,,,251261486.0,ns,1
produce_blinded_signatures_10_authorities,,,,,253421730.0,ns,1
produce_blinded_signatures_10_authorities,,,,,244417671.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261166641.0,ns,1
produce_blinded_signatures_10_authorities,,,,,268418955.0,ns,1
produce_blinded_signatures_10_authorities,,,,,252153908.0,ns,1
produce_blinded_signatures_10_authorities,,,,,253148135.0,ns,1
produce_blinded_signatures_10_authorities,,,,,267623126.0,ns,1
produce_blinded_signatures_10_authorities,,,,,265782935.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263458519.0,ns,1
produce_blinded_signatures_10_authorities,,,,,247155295.0,ns,1
produce_blinded_signatures_10_authorities,,,,,260848871.0,ns,1
produce_blinded_signatures_10_authorities,,,,,271744653.0,ns,1
produce_blinded_signatures_10_authorities,,,,,260008513.0,ns,1
produce_blinded_signatures_10_authorities,,,,,262238563.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261289902.0,ns,1
produce_blinded_signatures_10_authorities,,,,,257442369.0,ns,1
produce_blinded_signatures_10_authorities,,,,,249888867.0,ns,1
produce_blinded_signatures_10_authorities,,,,,241773671.0,ns,1
produce_blinded_signatures_10_authorities,,,,,240412050.0,ns,1
produce_blinded_signatures_10_authorities,,,,,240002811.0,ns,1
produce_blinded_signatures_10_authorities,,,,,244344259.0,ns,1
produce_blinded_signatures_10_authorities,,,,,243478944.0,ns,1
produce_blinded_signatures_10_authorities,,,,,258768722.0,ns,1
produce_blinded_signatures_10_authorities,,,,,236786372.0,ns,1
produce_blinded_signatures_10_authorities,,,,,246414260.0,ns,1
produce_blinded_signatures_10_authorities,,,,,250468540.0,ns,1
produce_blinded_signatures_10_authorities,,,,,250056881.0,ns,1
produce_blinded_signatures_10_authorities,,,,,246072599.0,ns,1
produce_blinded_signatures_10_authorities,,,,,246058471.0,ns,1
produce_blinded_signatures_10_authorities,,,,,243477637.0,ns,1
produce_blinded_signatures_10_authorities,,,,,246142374.0,ns,1
produce_blinded_signatures_10_authorities,,,,,244043665.0,ns,1
produce_blinded_signatures_10_authorities,,,,,239816675.0,ns,1
produce_blinded_signatures_10_authorities,,,,,253140480.0,ns,1
produce_blinded_signatures_10_authorities,,,,,242377476.0,ns,1
produce_blinded_signatures_10_authorities,,,,,249950837.0,ns,1
produce_blinded_signatures_10_authorities,,,,,251493129.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261258119.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264728083.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261592432.0,ns,1
produce_blinded_signatures_10_authorities,,,,,272537344.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261478033.0,ns,1
produce_blinded_signatures_10_authorities,,,,,252985626.0,ns,1
produce_blinded_signatures_10_authorities,,,,,259535290.0,ns,1
produce_blinded_signatures_10_authorities,,,,,255294957.0,ns,1
produce_blinded_signatures_10_authorities,,,,,253049751.0,ns,1
produce_blinded_signatures_10_authorities,,,,,255236743.0,ns,1
produce_blinded_signatures_10_authorities,,,,,252172540.0,ns,1
produce_blinded_signatures_10_authorities,,,,,254835819.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264316274.0,ns,1
produce_blinded_signatures_10_authorities,,,,,244885742.0,ns,1
produce_blinded_signatures_10_authorities,,,,,243364741.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263741554.0,ns,1
produce_blinded_signatures_10_authorities,,,,,251179125.0,ns,1
produce_blinded_signatures_10_authorities,,,,,258313252.0,ns,1
produce_blinded_signatures_10_authorities,,,,,267843214.0,ns,1
produce_blinded_signatures_10_authorities,,,,,250121486.0,ns,1
produce_blinded_signatures_10_authorities,,,,,268189566.0,ns,1
produce_blinded_signatures_10_authorities,,,,,260226272.0,ns,1
produce_blinded_signatures_10_authorities,,,,,250356325.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264299873.0,ns,1
produce_blinded_signatures_10_authorities,,,,,256761259.0,ns,1
produce_blinded_signatures_10_authorities,,,,,245680953.0,ns,1
produce_blinded_signatures_10_authorities,,,,,253672610.0,ns,1
produce_blinded_signatures_10_authorities,,,,,259039434.0,ns,1
produce_blinded_signatures_10_authorities,,,,,241910212.0,ns,1
produce_blinded_signatures_10_authorities,,,,,268344993.0,ns,1
produce_blinded_signatures_10_authorities,,,,,261865665.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264970973.0,ns,1
produce_blinded_signatures_10_authorities,,,,,254584709.0,ns,1
produce_blinded_signatures_10_authorities,,,,,262943151.0,ns,1
produce_blinded_signatures_10_authorities,,,,,265259132.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263299749.0,ns,1
produce_blinded_signatures_10_authorities,,,,,264515752.0,ns,1
produce_blinded_signatures_10_authorities,,,,,263851901.0,ns,1
produce_blinded_signatures_10_authorities,,,,,265982831.0,ns,1
produce_blinded_signatures_10_authorities,,,,,267301190.0,ns,1
