group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_10_authorities_10_attributes,,,,,237810020.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,232170736.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227651911.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,224226380.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231518802.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228249055.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228651066.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,226214294.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228056080.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,235038897.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233492344.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231934492.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,235385447.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,235642632.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,240805544.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227911180.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,226716955.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,226553903.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,226096465.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,264456879.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,248803884.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,232721574.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,236755428.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,234970280.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,234615530.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,238814679.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,235911732.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233337066.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,223121132.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,236682676.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,232755717.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,234729015.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,240822218.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233947968.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233427942.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228153411.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,242689935.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231876355.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229650702.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233752182.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,239752176.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,230739296.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,224493679.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,243648417.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,245872961.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231566658.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,246428478.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228336930.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,225196431.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231631913.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229266560.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,237765519.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,226799349.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231410460.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227301230.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,223614255.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,230047269.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227297126.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,223140315.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227574013.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228417186.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228200376.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229777133.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227546896.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,231309789.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,225848663.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227756160.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229308065.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,227376674.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,241935369.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,252760126.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,239702398.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229840769.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,229497950.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,233476332.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,245404894.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,236089508.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,228304499.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,255030235.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,259825160.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,263801356.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,256347158.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,260649980.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,255904073.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,270425092.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,253258419.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,259431656.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,252285999.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,243162957.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,268976503.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,242589444.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,247697998.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,266697237.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,266640070.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,262459944.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,257693667.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,274034336.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,260461775.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,252680786.0,ns,1
produce_blinded_signatures_10_authorities_10_attributes,,,,,252612815.0,ns,1
