group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
produce_blinded_signatures_200_authorities_1_attributes,,,,,7286569209.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7180452828.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7228070826.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7008935150.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7039003285.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7050046474.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6983621491.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6855415023.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6908399709.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6638787093.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6744944969.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6889550696.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6880714981.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6953206776.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6399338183.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6732283061.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6997187504.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6872525970.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6469966311.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6851018532.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6396867485.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6682467783.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6577218882.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6621100005.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6713352243.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6680129447.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6899895205.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6994028647.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6966426002.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6255866061.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6262253407.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6611190050.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6940408226.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,7046296568.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6705765453.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6879149732.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6950408756.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6817842229.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6600047601.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6649981518.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6974131026.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6712552933.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6788456222.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6737940978.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6625553709.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6971684257.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6954641278.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6905073301.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6606182551.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6727089092.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6782410868.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6734633818.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6765914749.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6927951450.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6827353234.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6984809008.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6961632263.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6670013828.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6621252835.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6264236527.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6556652634.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6661939432.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6853703190.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6911427788.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6746598886.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6801544931.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6657609614.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6827854463.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6581515863.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6452538427.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6589682427.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6654425969.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6664030545.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6734399836.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6730152476.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6469553114.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6752735213.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6669763261.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6803046403.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6759909564.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6618443046.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6700908712.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6670868504.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6563486172.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6764373627.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6338960516.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6768300770.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6835605225.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6778846654.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6612202994.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6869508284.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6921642031.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6681166445.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6611459723.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6594393919.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6637417466.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6399090671.0,ns,1
produce_blinded_signatures_200_authorities_1_attributes,,,,,6866567755.0,ns,1
