group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
unblind_prove_and_verify_200_authorities,,,,,2423127889.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2396505284.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2406459111.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2432161063.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2426783768.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2371003937.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2393383307.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2436169382.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2375097840.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2374599550.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2357643574.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2356630497.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2381346284.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2342384761.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2306114268.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2312341988.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2325994526.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2309011444.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2312283914.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2373323013.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2429075644.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2389727070.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2366158361.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2355598866.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2382785161.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2333125148.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2379007672.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2334407439.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2358411413.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2330659378.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2310422847.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2390612284.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2403438443.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2380708826.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2423997416.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2402325931.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2375948105.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2385928461.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2349538551.0,ns,1
unblind_prove_and_verify_200_authorities,,,,,2350804062.0,ns,1
